name RNA_exp_1 RNA_exp_2 RNA_exp_average DNA_sum_1 DNA_sum_2 DNA_sum_total num_mapped_barcodes num_integrated_barcodes var_start var_end gene_strand
TSS_17542_regulondb,4484211,+ 0.831908220340251 0.664247345639044 0.748077782989647 18.5691640461849 18.9357565624271 37.5049206086121 55 32 4484091 4484211 +
TSS_6815_storz,1779293,+ 0.725542522602882 0.629727866249963 0.677635194426423 36.4394885852553 33.6350387752943 70.0745273605496 125 63 1779173 1779293 +
TSS_1025_storz,234289,- 0.885921326717841 0.964276456500739 0.92509889160929 13.5774532810814 11.8749659798272 25.4524192609086 47 25 234289 234409 -
TSS_17609_storz,4498332,- 0.671296323848906 0.647241615880147 0.659268969864527 27.1049894545118 26.1249251556198 53.2299146101317 90 50 4498332 4498452 -
TSS_14890_storz,3840050,+ 0.657985941739561 0.685053940932154 0.671519941335858 35.5409806475367 34.469495844147 70.0104764916837 132 73 3839930 3840050 +
TSS_10068_storz,2671725,+ 0.681100567748926 0.576516564139548 0.628808565944237 17.5708218931642 18.9357565624271 36.5065784555914 72 39 2671605 2671725 +
TSS_2262_storz,590484,- 0.673731355256923 0.77846301250779 0.726097183882356 31.4477778201519 31.3242345846252 62.7720124047771 87 49 590484 590604 -
TSS_2209_storz,577165,- 0.836320481793281 0.797153179970386 0.816736830881834 37.0884109847188 36.3951660030379 73.4835769877567 121 68 577165 577285 -
TSS_15825_storz_regulondb,4056403,+ 1.34885479313577 1.51476636212453 1.43181057763015 23.8104603495435 23.8141209649507 47.6245813144943 92 51 4056283 4056403 +
TSS_13371_storz,3463936,+ 0.738846253468223 0.705683066541875 0.722264660005049 22.3129471200125 21.4391277689853 43.7520748889978 112 53 3463816 3463936 +
TSS_1146_regulondb,267250,- 0.713397104737651 0.633875992977079 0.673636548857365 74.3764904000417 77.2193733715249 151.595863771567 306 155 267250 267370 -
TSS_8475_storz,2229215,+ 0.740088011877413 0.635693936605537 0.687890974241475 47.521086483785 47.6924309351979 95.2135174189829 198 104 2229095 2229215 +
TSS_10340_storz,2739023,- 0.581356528560756 0.689088678034959 0.635222603297858 18.1698271849766 17.9087324776853 36.078559662662 79 42 2739023 2739143 -
TSS_3969_regulondb,1019140,- 0.756966428090318 0.689058777977768 0.723012603034043 34.4428042792139 35.5607089341852 70.0035132133991 109 62 1019140 1019260 -
TSS_113_storz,19831,+ 1.21056464546099 1.25274021116893 1.23165242831496 24.1598801031008 25.2904680867671 49.4503481898679 75 46 19711 19831 +
TSS_13491_storz,3484121,- 0.709928566055774 0.567104354513677 0.638516460284725 31.0484409589436 32.2228806587743 63.2713216177179 107 65 3484121 3484241 -
TSS_9348_storz,2472356,+ 0.745637776843112 0.791783381902377 0.768710579372745 34.3928871715629 35.3681419182961 69.761029089859 105 59 2472236 2472356 +
TSS_7592_wanner,1980463,- 0.778011497175448 0.68478187379724 0.731396685486344 57.0552540451327 59.6957749256178 116.75102897075 195 102 1980463 1980583 -
TSS_6634_storz,1731514,+ 0.720314668048627 0.673831652033661 0.697073160041144 45.7739877159988 43.5843345962306 89.3583223122294 160 87 1731394 1731514 +
TSS_9344_regulondb,2471558,+ 0.702398344605878 0.697462008336525 0.699930176471201 17.8204074314194 17.5235984459072 35.3440058773265 102 51 2471438 2471558 +
TSS_10896_storz,2893759,- 0.672477412412725 0.6798033661463 0.676140389279512 43.128381010494 41.9796094638215 85.1079904743155 161 80 2893759 2893879 -
TSS_11997_storz,3168803,+ 0.771420205080983 0.624389175459278 0.69790469027013 34.1932187409588 33.8276057911834 68.0208245321422 137 76 3168683 3168803 +
TSS_3983_storz,1020928,- 0.664538307165863 0.682074413308277 0.67330636023707 27.1049894545118 27.922217303918 55.0272067584298 127 59 1020928 1021048 -
TSS_7698_storz,2005285,+ 0.840075622222974 0.837060011678554 0.838567816950764 47.9703404526443 46.9221628716415 94.8925033242858 187 94 2005165 2005285 +
TSS_2255_storz,588949,- 0.729780015943295 0.645547360466816 0.687663688205056 35.3912293245836 36.3951660030379 71.7863953276215 129 66 588949 589069 -
TSS_9964_storz,2647258,- 0.598541424196529 0.6297472502456 0.614144337221064 28.0534144998815 29.2059974098453 57.2594119097268 135 69 2647258 2647378 -
TSS_5523_storz,1409578,+ 0.590812657066718 0.587638536439389 0.589225596753054 27.9036631769284 29.0776193992525 56.9812825761809 126 65 1409458 1409578 +
TSS_11977_storz,3166038,- 0.7396655872131 0.609407927686671 0.674536757449886 25.5076420096787 26.1891141609162 51.6967561705949 82 38 3166038 3166158 -
TSS_7012_regulondb,1831593,+ 0.701575258931589 0.672997321542384 0.687286290236987 53.6109736172113 55.7160565972433 109.327030214455 175 108 1831473 1831593 +
TSS_9253_regulondb,2446590,+ 0.909395522447973 0.824977993834017 0.867186758140995 19.0683351226953 21.5033167742817 40.5716518969769 87 46 2446470 2446590 +
TSS_2966_regulondb,772535,+ 0.717435422834624 0.678987378110208 0.698211400472416 92.5962346926694 102.060518421217 194.656753113887 334 178 772415 772535 +
TSS_5318_storz,1343129,+ 0.674008725102644 0.776011127721997 0.725009926412321 29.3512592988084 29.2059974098453 58.5572567086537 112 53 1343009 1343129 +
TSS_1678_storz,424730,- 0.650488403503044 0.642065260509029 0.646276832006037 43.178298118145 44.354602659787 87.532900777932 154 83 424730 424850 -
TSS_6004_storz,1552529,- 0.860098676141085 0.848127345088832 0.854113010614958 26.9053210239077 23.3647979278762 50.2701189517839 130 59 1552529 1552649 -
TSS_16240_storz,4160697,- 0.583618787144071 0.567824622288899 0.575721704716485 22.9119524118249 23.3006089225798 46.2125613344048 95 46 4160697 4160817 -
TSS_8315_storz,2176599,+ 0.613558675801964 0.668731742421586 0.641145209111775 46.7723298690195 44.8039256968615 91.576255565881 167 90 2176479 2176599 +
TSS_5723_storz,1474543,- 0.943009653065066 0.899325192591362 0.921167422828214 20.2663457063201 18.9999455677235 39.2662912740436 70 39 1474543 1474663 -
TSS_16883_regulondb,4329010,+ 0.790351379656549 0.701028158562805 0.745689769109677 38.0867531377395 36.1384099818525 74.225163119592 147 84 4328890 4329010 +
TSS_14121_storz,3645886,+ 0.721011669228921 0.663673525120515 0.692342597174718 38.785592644854 44.1620356438979 82.9476282887518 167 86 3645766 3645886 +
TSS_4351_storz_regulondb,1127006,+ 1.99391710923545 1.89041570006049 1.94216640464797 24.5592169643091 25.5472241079526 50.1064410722616 89 47 1126886 1127006 +
TSS_2150_storz,560394,+ 0.710964178076682 0.628415664301434 0.669689921189058 35.6408148628388 42.1079874744143 77.748802337253 153 78 560274 560394 +
TSS_15946_storz,4088366,- 0.621360092418799 0.716742894719256 0.669051493569028 18.768832476789 18.2938665094635 37.0626989862526 84 41 4088366 4088486 -
TSS_3222_storz,839941,+ 0.760511938292146 0.646682029224994 0.70359698375857 34.4428042792139 35.6890869447779 70.1318912239919 82 54 839821 839941 +
TSS_8924_storz,2362585,- 0.666239172075524 0.627078492132605 0.646658832104064 34.6424727098181 32.7363927011452 67.3788654109633 108 61 2362585 2362705 -
TSS_14081_storz_wanner,3635459,- 0.992836901875336 1.10790156431299 1.05036923309416 18.8187495844401 18.7431895465381 37.5619391309781 76 44 3635459 3635579 -
TSS_2661_storz,692916,- 0.723007294131172 0.786113572146004 0.754560433138588 26.8554039162567 26.1891141609162 53.0445180771729 103 56 692916 693036 -
TSS_11203_storz,2969223,+ 0.769254803719623 0.806162014745641 0.787708409232632 49.7673563280816 51.2228262264978 100.990182554579 100 69 2969103 2969223 +
TSS_16163_storz,4145170,+ 0.677129135867008 0.752239853813658 0.714684494840333 25.1582222561215 26.8951932191762 52.0534154752977 122 59 4145050 4145170 +
TSS_4366_regulondb,1131179,+ 0.737964251512751 0.721925624372315 0.729944937942533 42.2797901804264 39.2836712413743 81.5634614218007 132 77 1131059 1131179 +
TSS_16551_wanner,4225622,+ 0.738779120501267 0.726447098928726 0.732613109714997 42.7290441492857 41.0809633896724 83.8100075389581 139 82 4225502 4225622 +
TSS_875_regulondb,202645,+ 0.639515885782039 0.749811211974668 0.694663548878353 36.0900688316981 34.3411178335543 70.4311866652524 135 72 202525 202645 +
TSS_14799_storz,3817084,- 0.73958357946191 0.761463376467625 0.750523477964767 53.9104762631175 51.7363382688687 105.646814531986 223 116 3817084 3817204 -
TSS_7467_storz,1942211,+ 0.777196315722049 0.664607053202378 0.720901684462214 41.4811164580098 42.4931215061924 83.9742379642023 141 94 1942091 1942211 +
TSS_9557_storz,2531750,- 0.765613447512681 0.838722517576204 0.802167982544442 34.2930529562608 31.1958565740325 65.4889095302934 99 58 2531750 2531870 -
TSS_11357_storz,3008677,+ 0.950059044373378 0.875010104050929 0.912534574212154 5.14146208805657 4.81417539722724 9.95563748528381 36 14 3008557 3008677 +
TSS_3907_regulondb,1005073,+ 3.99751234928871 3.94277386833875 3.97014310881373 61.4479595184237 63.5471152433996 124.995074761823 187 98 1004953 1005073 +
TSS_17758_storz,4534551,- 0.583416154524332 0.707802234909869 0.6456091947171 21.6640247205491 21.3749387636889 43.038963484238 97 50 4534551 4534671 -
TSS_15891_regulondb,4074977,+ 0.78720857699007 0.785937219207422 0.786572898098746 35.2913951092815 32.158691653478 67.4500867627595 104 54 4074857 4074977 +
TSS_5663_storz,1449524,+ 0.704312567537984 0.682585890975836 0.69344922925691 40.8321940585464 43.1992005644524 84.0313946229988 174 94 1449404 1449524 +
TSS_16319_storz,4173535,+ 0.660984401912255 0.655463852279577 0.658224127095916 24.1099629954498 23.1722309119871 47.2821939074369 76 51 4173415 4173535 +
TSS_1943_storz,486925,+ 0.749359071249502 0.72068448292439 0.735021777086946 51.4146208805657 51.8647162794615 103.279337160027 182 101 486805 486925 +
neg_control_1839836:1839986 0.733132297480069 0.670188008549902 0.701660153014986 46.4728272231133 45.060681718047 91.5335089411603 177 89 1839836 1839986 +
TSS_3720_storz,959781,+ 0.645903684784487 0.688972142937688 0.667437913861087 36.4894056929064 38.3208361619288 74.8102418548352 155 85 959661 959781 +
TSS_9240_storz,2443355,+ 0.719679601986476 0.90633382256449 0.813006712275483 24.0101287801477 23.1080419066908 47.1181706868384 86 48 2443235 2443355 +
TSS_1797_storz,453939,+ 0.672917784578342 0.685527282222999 0.679222533400671 38.835509752505 38.5134031778179 77.3489129303229 144 84 453819 453939 +
TSS_12759_regulondb,3343937,+ 0.740064543840507 0.750740706598974 0.745402625219741 43.7273863023064 43.0708225538597 86.7982088561661 153 93 3343817 3343937 +
TSS_6881_wanner_regulondb,1797325,- 7.20572187953099 6.80280615187585 7.00426401570342 25.1582222561215 26.5742481926944 51.7324704488159 90 53 1797325 1797445 -
TSS_962_storz,222036,- 0.740476134904348 0.650689958933515 0.695583046918932 40.9819453814995 43.5843345962306 84.5662799777301 132 83 222036 222156 -
TSS_15117_storz,3904345,- 0.65161175812104 0.64493921410745 0.648275486114245 37.387913630625 37.1654340665943 74.5533476972193 113 71 3904345 3904465 -
TSS_7514_storz,1950842,- 0.751294292287585 0.644282573318566 0.697788432803075 26.0068130861891 26.0607361503235 52.0675492365125 110 52 1950842 1950962 -
TSS_13537_storz,3496695,- 0.773676706954565 0.780964806281804 0.777320756618184 74.0270706464844 72.0200639425195 146.047134589004 261 145 3496695 3496815 -
TSS_1341_storz,318308,+ 0.573825184209119 0.640301673434074 0.607063428821596 33.9436332027036 34.469495844147 68.4131290468506 132 68 318188 318308 +
TSS_9676_regulondb,2560015,+ 0.743360105177514 0.713564577810547 0.72846234149403 15.5242204794718 16.0472513240908 31.5714718035626 66 32 2559895 2560015 +
TSS_8855_wanner_regulondb,2337479,- 2.95705877561214 2.56442916759605 2.76074397160409 15.4243862641697 17.0742754088326 32.4986616730023 55 32 2337479 2337599 -
neg_control_1923691:1923841 0.701720452486831 0.736932887146716 0.719326669816774 60.2998660424499 56.6788916766887 116.978757719139 180 114 1923691 1923841 +
TSS_11942_regulondb,3157834,- 0.629588760104049 0.618060335671474 0.623824547887762 40.7323598432443 42.6214995167852 83.3538593600295 186 88 3157834 3157954 -
TSS_15832_regulondb,4057253,- 0.747786858154815 0.63119828077612 0.689492569465468 36.9885767694167 40.8883963737834 77.8769731432001 147 84 4057253 4057373 -
TSS_14278_wanner,3681520,- 1.5477890026177 1.52668210431927 1.53723555346848 38.1865873530415 35.7532759500743 73.9398633031158 117 66 3681520 3681640 -
TSS_16046_storz,4114884,+ 0.694519960190694 0.681334325809831 0.687927143000262 54.8589013084871 58.6045618355796 113.463463144067 207 114 4114764 4114884 +
TSS_174_regulondb,35399,- 0.754307295438947 0.604268137879184 0.679287716659066 26.9552381315587 26.510059187398 53.4652973189567 107 56 35399 35519 -
TSS_2336_regulondb,605487,- 0.758155384322658 0.711346242335488 0.734750813329073 37.2880794153229 40.118128310227 77.4062077255499 139 73 605487 605607 -
TSS_7367_storz_regulondb,1923331,- 5.98129132947182 5.61044075121251 5.79586604034217 11.3311834367849 11.9391549851236 23.2703384219084 44 23 1923331 1923451 -
TSS_2578_storz,671010,+ 0.704501853078455 0.602308556278896 0.653405204678676 39.4345150443174 41.2735304055615 80.7080454498789 118 68 670890 671010 +
TSS_981_storz,225994,+ 0.697093054198155 0.745015366702072 0.721054210450114 37.1383280923698 34.0843618123689 71.2226899047387 122 75 225874 225994 +
TSS_8625_storz,2269261,- 0.778091759709544 0.669650589834895 0.72387117477222 17.9701587543725 18.8715675571308 36.8417263115033 86 43 2269261 2269381 -
TSS_4100_storz,1056395,+ 0.708569295309404 0.680824974138904 0.694697134724154 48.1700088832485 51.4153932423869 99.5854021256354 173 104 1056275 1056395 +
TSS_11978_storz,3166153,- 0.647948860527903 0.7273514291275 0.687650144827702 38.6358413219009 34.3411178335543 72.9769591554552 111 66 3166153 3166273 -
TSS_14807_storz,3819215,- 0.708836535569418 0.785163541799448 0.747000038684433 43.3280494410981 41.7870424479324 85.1150918890306 138 82 3819215 3819335 -
TSS_2069_storz,528236,- 5.73399594691248 5.27682412443999 5.50541003567624 15.823723125378 17.2026534194253 33.0263765448033 55 33 528236 528356 -
TSS_6032_storz,1564042,+ 0.860337559261801 0.717178952604176 0.788758255932989 20.8653509981325 22.9154748908017 43.7808258889342 91 50 1563922 1564042 +
TSS_592_storz,142669,+ 0.830327799202633 0.69783820143703 0.764083000319831 21.9136102588042 22.5303408590235 44.4439511178277 88 53 142549 142669 +
TSS_10960_regulondb,2907817,- 0.695331531992465 0.778761260842009 0.737046396417237 33.5442963414953 31.3884235899216 64.9327199314169 130 66 2907817 2907937 -
TSS_9221_regulondb,2438253,- 1.93188097544853 1.9757762059686 1.95382859070856 31.4477778201519 31.2600455793289 62.7078233994807 137 73 2438253 2438373 -
TSS_12779_regulondb,3349049,- 0.634252380549265 0.56188841820129 0.598070399375277 22.9119524118249 21.1181827425035 44.0301351543284 91 44 3349049 3349169 -
TSS_8260_storz,2163964,- 0.76228469339306 0.519674440687927 0.640979567040494 27.5542434233712 29.9120764681053 57.4663198914764 132 63 2163964 2164084 -
TSS_17282_wanner,4416950,- 0.746578869426144 0.692603612075123 0.719591240750634 47.2715009455299 47.371485908716 94.6429868542459 149 79 4416950 4417070 -
TSS_12254_storz,3234223,+ 0.700511597145349 0.668041390099626 0.684276493622488 22.6623668735698 27.0877602350653 49.750127108635 116 62 3234103 3234223 +
TSS_2580_storz,671542,+ 0.776466734200373 0.693958784258635 0.735212759229504 40.1832716590829 40.6958293578943 80.8791010169772 150 79 671422 671542 +
TSS_12394_storz_wanner_regulondb,3268614,- 8.11731284569041 9.46123833641256 8.78927559105149 56.6559171839244 50.5809361735342 107.236853357459 198 99 3268614 3268734 -
TSS_15220_storz,3923033,+ 0.750891725401584 0.689780931299345 0.720336328350464 38.1366702453905 38.705970193707 76.8426404390975 143 84 3922913 3923033 +
TSS_13667_storz,3530059,+ 0.889255756773939 0.723478731181985 0.806367243977962 48.2698430985505 47.5640529246051 95.8338960231557 159 95 3529939 3530059 +
TSS_7559_regulondb,1973832,- 0.807188490111646 0.64891878991746 0.728053640014553 39.3346808290153 40.5032623420052 79.8379431710205 153 85 1973832 1973952 -
TSS_17340_storz_wanner_regulondb,4434652,- 0.713301733543202 0.61262171549586 0.662961724519531 43.8272205176085 44.1620356438979 87.9892561615063 129 80 4434652 4434772 -
TSS_17417_storz_regulondb,4453783,+ 1.27956973021279 1.22875159844992 1.25416066433135 21.6640247205491 21.6316947848744 43.2957195054235 82 44 4453663 4453783 +
neg_control_4106413:4106563 0.757163778946082 0.710921213787459 0.734042496366771 52.0136261723782 54.4964654966124 106.510091668991 198 103 4106413 4106563 +
TSS_429_storz,103764,- 0.873715014021946 0.708207023769703 0.790961018895824 24.459382749007 27.7296502880289 52.1890330370359 99 61 103764 103884 -
TSS_15191_regulondb,3919732,- 0.726486793427088 0.658710482671573 0.692598638049331 72.2799718786982 73.0470880272613 145.32705990596 242 130 3919732 3919852 -
TSS_5856_storz,1503511,+ 0.716246984878827 0.747009814704334 0.731628399791581 26.2563986244442 25.097901070878 51.3542996953223 72 45 1503391 1503511 +
TSS_2400_storz,631013,+ 0.736683173679734 0.762996422122427 0.749839797901081 39.7839347978747 36.7803000348161 76.5642348326908 124 79 630893 631013 +
TSS_2153_storz,561222,+ 0.603819332845701 0.677712894679153 0.640766113762427 39.2348466137133 35.3681419182961 74.6029885320094 129 70 561102 561222 +
TSS_10704_regulondb,2836036,- 0.698727956744366 0.627024891671704 0.662876424208035 35.7406490781408 34.7262518653325 70.4669009434733 122 63 2836036 2836156 -
TSS_18120_regulondb,4638443,- 0.662923629520148 0.683373487577323 0.673148558548735 14.2762927881959 13.5438801175326 27.8201729057286 65 31 4638443 4638563 -
TSS_4508_storz_regulondb,1164239,+ 0.894442787627872 0.927794396801278 0.911118592214575 33.2447936955891 34.0201728070725 67.2649665026616 131 72 1164119 1164239 +
TSS_1576_storz,399027,- 0.669941823184673 0.721343014268591 0.695642418726632 46.5726614384154 43.2633895697488 89.8360510081642 161 88 399027 399147 -
TSS_8423_storz,2215089,+ 0.665375466715892 0.683426585750406 0.674401026233149 42.5792928263326 42.3647434955997 84.9440363219323 153 76 2214969 2215089 +
TSS_10757_storz,2856311,+ 0.750861658763931 0.618883447751882 0.684872553257906 42.5293757186816 44.2904136544906 86.8197893731722 244 103 2856191 2856311 +
TSS_7331_storz,1914399,+ 0.619921605187 0.584895997080526 0.602408801133763 29.3512592988084 27.7938392933253 57.1450985921337 88 52 1914279 1914399 +
TSS_16838_storz,4310962,- 0.984260318663432 0.952512982737448 0.96838665070044 27.8537460692774 27.3445162562507 55.1982623255281 93 51 4310962 4311082 -
TSS_17126_storz_regulondb,4381392,+ 0.682977228352167 0.785660480749954 0.73431885455106 21.8137760435022 19.256701588909 41.0704776324111 94 46 4381272 4381392 +
neg_control_2078014:2078164 0.710340833086758 0.632563704785665 0.671452268936211 20.7155996751794 21.7600727954671 42.4756724706465 67 44 2078014 2078164 +
TSS_15956_regulondb,4092408,- 0.713663779606206 0.758321839331977 0.735992809469092 39.1849295060622 36.4593550083343 75.6442845143965 133 74 4092408 4092528 -
TSS_2050_storz,518108,- 0.736185798851825 0.658218228079284 0.697202013465555 26.9552381315587 29.6553204469198 56.6105585784785 111 56 518108 518228 -
TSS_690_regulondb,164721,+ 0.695902201708831 0.637503964898298 0.666703083303565 36.9386596617657 39.9255612943379 76.8642209561036 146 76 164601 164721 +
TSS_17332_storz,4430854,- 0.84493757531674 0.727323106576621 0.786130340946681 54.5593986625809 54.8174105230942 109.376809185675 201 99 4430854 4430974 -
TSS_5751_storz,1481652,- 0.789161948148855 0.680776605369809 0.734969276759332 18.5691640461849 21.4391277689853 40.0082918151702 92 45 1481652 1481772 -
TSS_17912_storz,4581316,- 0.610705047868341 0.611390202544388 0.611047625206365 34.0933845256567 36.9728670507052 71.0662515763619 135 71 4581316 4581436 -
TSS_15669_regulondb,4021227,+ 0.592537636782156 0.605742425985184 0.59914003138367 38.4361728912967 37.8073241195579 76.2434970108546 135 71 4021107 4021227 +
TSS_16595_storz,4233552,- 0.714657603595274 0.621867941078035 0.668262772336654 31.697363358407 34.9188188812216 66.6161822396286 86 54 4233552 4233672 -
TSS_16173_storz,4147096,- 0.665994481404147 0.633810135731055 0.649902308567601 23.011786627127 24.7127670390998 47.7245536662268 109 46 4147096 4147216 -
TSS_8851_storz,2336671,+ 0.716197271589011 0.732071773582997 0.724134522586004 42.0302046421712 45.060681718047 87.0908863602182 165 91 2336551 2336671 +
TSS_7231_storz,1892412,- 0.678267863965852 0.651215906503973 0.664741885234912 10.5325097143683 11.2972649321599 21.8297746465282 39 19 1892412 1892532 -
TSS_8878_storz,2343398,- 0.669590444374341 0.673849216886109 0.671719830630225 39.4844321519684 39.7971832837452 79.2816154357136 116 70 2343398 2343518 -
TSS_9059_storz,2404821,- 1.0993325619466 0.95828830264484 1.02881043229572 31.5476120354539 34.9188188812216 66.4664309166755 102 67 2404821 2404941 -
TSS_2298_regulondb,596706,+ 0.657956538676673 0.628528384599963 0.643242461638318 20.4160970292732 24.0708769861362 44.4869740154094 44 31 596586 596706 +
TSS_565_storz_regulondb,134339,+ 0.836821646817746 0.821991100045201 0.829406373431473 30.4993527747822 34.2127398229616 64.7120925977438 121 64 134219 134339 +
TSS_3595_storz,936358,+ 0.757346441969404 0.69478068570071 0.726063563835057 45.8738219313009 47.8208089457906 93.6946308770915 123 72 936238 936358 +
TSS_433_regulondb,104305,+ 0.739961110640809 0.691351164313685 0.715656137477247 24.2597143184029 23.685742954358 47.9454572727609 87 50 104185 104305 +
TSS_12247_storz,3232555,- 0.802200524081755 0.689756535864109 0.745978529972932 69.035359881381 72.5977649901868 141.633124871568 197 124 3232555 3232675 -
neg_control_446326:446476 0.639805387695197 0.723184211583563 0.68149479963938 41.1316967044526 41.5944754320434 82.7261721364959 174 88 446326 446476 +
TSS_6623_regulondb,1725822,+ 0.905994360898778 0.956809531824766 0.931401946361772 28.1033316075325 29.2059974098453 57.3093290173778 113 60 1725702 1725822 +
TSS_15157_storz,3913956,+ 0.743473624834973 0.567059170516026 0.6552663976755 29.4011764064594 31.3884235899216 60.789599996381 108 61 3913836 3913956 +
TSS_11120_storz,2945170,- 0.811100189258543 0.796855496734334 0.803977842996438 51.2648695576126 51.6721492635724 102.937018821185 163 91 2945170 2945290 -
neg_control_2171465:2171615 0.744266923267808 0.700462876528693 0.72236489989825 36.5892399082084 38.9627262148925 75.5519661231009 136 69 2171465 2171615 +
TSS_8884_regulondb,2345664,+ 0.65394965944831 0.748452320954645 0.701200990201477 30.9985238512925 27.6654612827325 58.6639851340251 125 65 2345544 2345664 +
TSS_6230_storz,1626231,+ 0.779593782897694 0.721596482116794 0.750595132507244 46.5227443307643 46.5370288398633 93.0597731706277 175 98 1626111 1626231 +
TSS_1562_regulondb,395604,+ 1.18342212468338 1.12495660212051 1.15418936340195 18.4194127232318 18.0371104882781 36.4565232115099 84 40 395484 395604 +
TSS_2628_storz,681440,+ 0.704812352220377 0.757995253155869 0.731403802688123 37.337996522974 37.1012450612979 74.4392415842719 114 67 681320 681440 +
TSS_3622_storz,944041,+ 0.707807331584071 0.760203482221682 0.734005406902877 44.4262258094209 42.3005544903033 86.7267802997242 169 86 943921 944041 +
TSS_5110_storz,1300180,- 0.641214850290632 0.710593974428724 0.675904412359678 47.421252268483 44.4187916650833 91.8400439335663 144 83 1300180 1300300 -
TSS_6929_storz,1807029,- 0.801052519589818 0.744464016893755 0.772758268241786 29.6507619447146 28.3715403409925 58.0223022857071 108 57 1807029 1807149 -
TSS_282_wanner,65802,- 0.996954815999779 0.761372691879014 0.879163753939396 33.1948765879381 38.9627262148925 72.1576028028305 121 71 65802 65922 -
TSS_6393_storz,1664401,+ 0.705878849273066 0.706255031203446 0.706066940238256 63.1451411785589 61.493067073916 124.638208252475 212 117 1664281 1664401 +
TSS_1944_regulondb,487135,+ 0.508633284024946 0.615346075370274 0.56198967969761 24.6091340719601 23.0438529013944 47.6529869733545 81 42 487015 487135 +
TSS_3129_storz,810566,- 0.817303984588097 0.790246734117601 0.803775359352849 33.2447936955891 33.6350387752943 66.8798324708834 127 73 810566 810686 -
TSS_13815_regulondb,3563360,- 0.794557927281496 0.787933365458006 0.791245646369751 23.3612063806842 23.4931759384689 46.8543823191532 89 49 3563360 3563480 -
TSS_3628_storz,945714,- 0.828440690568082 0.723736156506251 0.776088423537166 43.9270547329105 42.3005544903033 86.2276092232139 135 79 945714 945834 -
TSS_14235_storz,3668862,- 0.718387900418045 0.7803334809721 0.749360690695072 44.0268889482126 41.2093414002652 85.2362303484778 132 78 3668862 3668982 -
TSS_2574_storz,670302,- 0.694836082157098 0.666166809326935 0.680501445742017 33.7439647720995 35.6248979394816 69.368862711581 154 73 670302 670422 -
TSS_15152_storz,3913026,- 0.802099029266049 0.700232157531153 0.751165593398601 27.404492100418 25.4188460973598 52.8233381977779 90 50 3913026 3913146 -
TSS_3412_storz,891459,+ 0.681285901236749 0.609734376592587 0.645510138914668 82.3632276242072 88.6450163142776 171.008243938485 315 179 891339 891459 +
neg_control_1975566:1975716 0.626814452845595 0.573645441426494 0.600229947136045 30.1000159135739 32.9931487223307 63.0931646359046 107 59 1975566 1975716 +
TSS_14131_storz,3648259,- 0.732433437286483 0.724562257919948 0.728497847603215 16.4227284171904 15.1486052499417 31.5713336671321 46 25 3648259 3648379 -
TSS_14505_storz,3735297,- 2.64312302798557 2.75774416333478 2.70043359566017 48.4195944215037 43.0066335485633 91.426227970067 177 101 3735297 3735417 -
TSS_4825_storz,1246121,- 0.659900074339316 0.651542179552285 0.6557211269458 52.4628801412375 53.726197433056 106.189077574293 220 110 1246121 1246241 -
TSS_3926_storz,1009378,- 0.7104305687785 0.753373063732833 0.731901816255667 21.3146049669918 18.7431895465381 40.0577945135299 79 40 1009378 1009498 -
TSS_12974_storz,3389721,- 0.772214873971273 0.617604762942477 0.694909818456875 38.5859242142498 42.3647434955997 80.9506677098495 151 89 3389721 3389841 -
TSS_15620_storz,4012121,- 0.779384720472674 0.623598750210944 0.701491735341809 67.687597974803 72.2126309584086 139.900228933212 260 142 4012121 4012241 -
TSS_5466_regulondb,1396290,+ 0.676342005223745 0.747280723217705 0.711811364220725 44.3263915941188 40.8883963737834 85.2147879679022 151 84 1396170 1396290 +
TSS_5403_storz,1381790,- 0.761946219865439 0.598548014999122 0.680247117432281 20.9152681057835 22.4019628484308 43.3172309542143 75 45 1381790 1381910 -
TSS_3203_storz,835180,+ 0.772956582667829 0.688292301511712 0.73062444208977 55.0585697390913 60.080908957396 115.139478696487 196 103 835060 835180 +
TSS_15694_storz,4025793,- 0.561819072969926 0.642883535020501 0.602351303995214 25.7572275479339 22.979663896098 48.7368914440319 117 56 4025793 4025913 -
TSS_15231_regulondb,3925054,- 1.67648532118325 1.54661177922822 1.61154855020573 18.3195785079297 19.449268604798 37.7688471127278 49 27 3925054 3925174 -
TSS_4241_regulondb,1100978,- 0.755774327265634 0.618563426876371 0.687168877071003 40.233188766734 41.9154204585252 82.1486092252591 105 70 1100978 1101098 -
TSS_8836_storz,2329418,+ 0.743001744207639 0.690573782944517 0.716787763576078 44.3763087017698 44.6755476862688 89.0518563880386 165 93 2329298 2329418 +
TSS_3440_regulondb,901273,- 0.695856657845031 0.669560953841193 0.682708805843112 61.5977108413768 60.786988015656 122.384698857033 219 121 901273 901393 -
TSS_9226_storz,2439355,+ 0.841753025503002 0.818775396798238 0.83026421115062 33.2947108032401 32.6080146905525 65.9027254937926 130 66 2439235 2439355 +
TSS_7039_storz,1841769,+ 0.755215204427876 0.665310553787955 0.710262879107916 24.6590511796111 24.9695230602853 49.6285742398964 113 60 1841649 1841769 +
TSS_8382_storz,2200003,+ 0.834976134612361 0.520285704973148 0.677630919792754 31.2980264971988 40.824207368487 72.1222338656857 138 78 2199883 2200003 +
